epoca,loss_train,concodancia_train,loss_validation,validation_acc,validation_qwk,y_0,y_hat_0,loss_test-0,test-0_acc,test-0_qwk
0,,,,,,"[4, 3, 4, 3, 3, 1, 3, 5, 1, 4, 1, 3, 1, 4, 5, 5, 1, 3, 1, 1, 1, 1, 1, 3, 4, 3, 1, 3, 2, 3, 1, 4, 4, 3, 5, 3, 3, 1, 3, 3, 4, 4, 3, 5, 4, 3, 3, 3, 3, 1, 4, 4, 3, 3, 4, 4, 4, 4, 5, 1, 2, 1, 4, 1, 1, 3, 1, 5, 4, 3, 5, 3, 4, 3, 4, 3, 1, 1, 3, 5, 4, 5, 5, 1, 4, 3, 5, 3, 1, 3, 3, 3, 3, 1, 5, 4, 1, 3, 3, 3, 3, 3, 3, 0, 3, 3, 1, 1, 5, 3, 4, 4, 3, 5, 1, 3, 3, 5, 5, 3, 3, 1, 3, 3, 1, 3, 5, 2, 1, 2, 4, 1, 1, 5, 2, 1, 1, 5]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",59.66209730505943,36.956520080566406,0.0
1,0.44779738783836365,0.0,49.440077513456345,46.212120056152344,0.0,"[4, 3, 4, 3, 3, 1, 3, 5, 1, 4, 1, 3, 1, 4, 5, 5, 1, 3, 1, 1, 1, 1, 1, 3, 4, 3, 1, 3, 2, 3, 1, 4, 4, 3, 5, 3, 3, 1, 3, 3, 4, 4, 3, 5, 4, 3, 3, 3, 3, 1, 4, 4, 3, 3, 4, 4, 4, 4, 5, 1, 2, 1, 4, 1, 1, 3, 1, 5, 4, 3, 5, 3, 4, 3, 4, 3, 1, 1, 3, 5, 4, 5, 5, 1, 4, 3, 5, 3, 1, 3, 3, 3, 3, 1, 5, 4, 1, 3, 3, 3, 3, 3, 3, 0, 3, 3, 1, 1, 5, 3, 4, 4, 3, 5, 1, 3, 3, 5, 5, 3, 3, 1, 3, 3, 1, 3, 5, 2, 1, 2, 4, 1, 1, 5, 2, 1, 1, 5]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",54.819846361875534,36.956520080566406,0.0
2,0.4424595534801483,0.0,48.47059324383736,46.212120056152344,0.0,,,54.0957415252924,36.956520080566406,0.0
3,0.3983398377895355,0.0,47.682658553123474,46.212120056152344,0.0,,,53.646334767341614,36.956520080566406,0.0
4,0.31530722975730896,0.0,46.88704290986061,46.212120056152344,0.0,,,53.02457819879055,36.956520080566406,0.0
5,0.28180408477783203,0.0,46.58882550895214,49.24242401123047,0.21948212083847096,"[4, 3, 4, 3, 3, 1, 3, 5, 1, 4, 1, 3, 1, 4, 5, 5, 1, 3, 1, 1, 1, 1, 1, 3, 4, 3, 1, 3, 2, 3, 1, 4, 4, 3, 5, 3, 3, 1, 3, 3, 4, 4, 3, 5, 4, 3, 3, 3, 3, 1, 4, 4, 3, 3, 4, 4, 4, 4, 5, 1, 2, 1, 4, 1, 1, 3, 1, 5, 4, 3, 5, 3, 4, 3, 4, 3, 1, 1, 3, 5, 4, 5, 5, 1, 4, 3, 5, 3, 1, 3, 3, 3, 3, 1, 5, 4, 1, 3, 3, 3, 3, 3, 3, 0, 3, 3, 1, 1, 5, 3, 4, 4, 3, 5, 1, 3, 3, 5, 5, 3, 3, 1, 3, 3, 1, 3, 5, 2, 1, 2, 4, 1, 1, 5, 2, 1, 1, 5]","[3, 3, 3, 4, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 3, 5, 3, 3, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 4, 3, 3, 5, 3, 3, 3, 3, 3, 3, 3, 5, 3, 5, 3, 3, 5, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 3, 3, 5, 3, 3, 3, 5, 3, 3, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 3, 3, 3]",52.979294925928116,36.23188400268555,0.11538461538461542
6,0.27951425313949585,0.0,46.70916198939085,46.212120056152344,0.1977253756260433,,,53.45716315507889,37.68115997314453,0.1785714285714286
7,0.18199662864208221,0.0,47.9624577537179,45.45454406738281,0.1756084070796461,,,54.347238816320896,38.40579605102539,0.2247191011235955
8,0.18451227247714996,0.0,48.819524105638266,46.212120056152344,0.15896469654898848,,,55.49986006692052,37.68115997314453,0.2615582191780822
9,0.14849619567394257,0.002,50.719209250062704,46.212120056152344,0.1773758099352052,,,57.32009716331959,38.40579605102539,0.27509914422876225
