epoca,loss_train,loss_validation,validation_acc,validation_qwk,y_0,y_hat_0,loss_test-0,test-0_acc,test-0_qwk,y_1,y_hat_1,loss_test-1,test-1_acc,test-1_qwk,y_2,y_hat_2,loss_test-2,test-2_acc,test-2_qwk,y_3_cohesive,y_3_repetitions,y_3_inadequacies,y_3_monoblock,y_hat_3_cohesive,y_hat_3_repetitions,y_hat_3_inadequacies,y_hat_3_monoblock,loss_test-3,test-3_acc_cohesive,test-3_acc_repetitions,test-3_acc_inadequacies,test-3_acc_monoblock,test-3_qwk_cohesive,test-3_qwk_repetitions,test-3_qwk_inadequacies,test-3_qwk_monoblock,y_4_cohesive,y_4_repetitions,y_4_inadequacies,y_4_monoblock,y_hat_4_cohesive,y_hat_4_repetitions,y_hat_4_inadequacies,y_hat_4_monoblock,loss_test-4,test-4_acc_cohesive,test-4_acc_repetitions,test-4_acc_inadequacies,test-4_acc_monoblock,test-4_qwk_cohesive,test-4_qwk_repetitions,test-4_qwk_inadequacies,test-4_qwk_monoblock
0,,,,,"[3, 4, 4, 4, 3, 3, 3, 4, 3, 3, 3, 3, 3, 4, 4, 3, 3, 3, 4, 3, 3, 4, 2, 3, 4, 3, 3, 4, 3, 3, 2, 3, 3, 3, 4, 4, 4, 3, 4, 3, 3, 3, 4, 4, 2, 3, 4, 4, 3, 2, 3, 5, 4, 4, 4, 3, 3, 3, 3, 3, 2, 3, 3, 4, 3, 3, 3, 3, 5, 3, 4, 3, 4, 4, 3, 3, 3, 3, 3, 3, 4, 4, 3, 4, 5, 4, 4, 3, 3, 3, 4, 2, 3, 3, 3, 3, 2, 4, 3, 5, 3, 2, 3, 0, 3, 3, 4, 1, 4, 3, 4, 4, 3, 3, 4, 3, 3, 5, 4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 4, 4, 2, 3, 4, 3, 3, 3, 4]","[3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",59.06935544312,60.144927978515625,0.21665089877010413,"[3, 3, 4, 3, 4, 4, 4, 3, 3, 3, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 3, 3, 3, 4, 4, 5, 3]","[3, 3, 3, 3, 4, 3, 3, 4, 3, 3, 3, 3, 3, 3, 4, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 4, 3]",20.269224166870117,51.85185241699219,0.23861171366594358,"[3, 3, 3, 3, 3, 3, 3, 4, 3, 2, 4, 3, 4, 3, 4, 3, 3, 4, 3, 3, 1, 3, 4, 3, 4, 3, 3]","[3, 3, 3, 3, 4, 3, 3, 4, 3, 3, 3, 3, 3, 3, 4, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 4, 3]",9.290573701262474,70.37036895751953,0.29116945107398573,"[3, 3, 4, 3, 4, 4, 4, 3, 3, 3, 4, 4, 5, 4, 5, 4, 4, 5, 3, 4, 3, 3, 3, 4, 4, 5, 3]","[4, 4, 4, 3, 4, 4, 3, 4, 3, 4, 3, 4, 3, 3, 3, 2, 4, 4, 2, 3, 3, 4, 3, 3, 4, 4, 4]","[4, 3, 3, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 3, 4, 4, 4, 4, 4, 4, 3, 4, 4]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[3, 4, 3, 3, 4, 3, 4, 4, 3, 3, 3, 3, 4, 3, 4, 4, 3, 4, 3, 3, 3, 3, 3, 3, 4, 4, 3]","[2, 2, 2, 2, 3, 2, 3, 3, 2, 2, 2, 2, 3, 2, 3, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2]","[3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 3, 3, 3, 4]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,48.148148148148145,18.51851851851852,44.44444444444444,100.0,0.39616613418530344,0.03305785123966942,0.1473684210526317,1.0,"[3, 4, 3, 3, 3, 3, 4, 4, 3, 2, 4, 4, 4, 4, 4, 3, 4, 4, 3, 3, 1, 3, 4, 4, 4, 3, 3]","[2, 3, 2, 2, 2, 2, 3, 3, 3, 2, 3, 3, 3, 2, 3, 2, 2, 3, 2, 2, 2, 2, 3, 3, 3, 2, 3]","[2, 2, 2, 2, 3, 2, 2, 3, 2, 2, 3, 2, 3, 2, 3, 2, 2, 3, 2, 2, 2, 2, 3, 2, 3, 2, 3]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[3, 4, 3, 3, 4, 3, 4, 4, 3, 3, 3, 3, 4, 3, 4, 4, 3, 4, 3, 3, 3, 3, 3, 3, 4, 4, 3]","[2, 2, 2, 2, 3, 2, 3, 3, 2, 2, 2, 2, 3, 2, 3, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2]","[3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 3, 3, 3, 4]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,59.25925925925925,62.96296296296296,25.925925925925924,100.0,0.32014388489208645,0.24581005586592175,0.022471910112359494,1.0
1,0.37069955468177795,6.6789199113845825,52.272727966308594,0.3781847133757962,"[3, 4, 4, 4, 3, 3, 3, 4, 3, 3, 3, 3, 3, 4, 4, 3, 3, 3, 4, 3, 3, 4, 2, 3, 4, 3, 3, 4, 3, 3, 2, 3, 3, 3, 4, 4, 4, 3, 4, 3, 3, 3, 4, 4, 2, 3, 4, 4, 3, 2, 3, 5, 4, 4, 4, 3, 3, 3, 3, 3, 2, 3, 3, 4, 3, 3, 3, 3, 5, 3, 4, 3, 4, 4, 3, 3, 3, 3, 3, 3, 4, 4, 3, 4, 5, 4, 4, 3, 3, 3, 4, 2, 3, 3, 3, 3, 2, 4, 3, 5, 3, 2, 3, 0, 3, 3, 4, 1, 4, 3, 4, 4, 3, 3, 4, 3, 3, 5, 4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 4, 4, 2, 3, 4, 3, 3, 3, 4]","[3, 4, 3, 4, 3, 4, 4, 4, 3, 4, 3, 4, 3, 4, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 4, 3, 3, 3, 4, 4, 4, 3, 4, 4, 4, 4, 3, 4, 4, 3, 3, 3, 4, 3, 3, 3, 3, 4, 3, 3, 4, 3, 3, 4, 4, 3, 3, 4, 4, 3, 4, 3, 3, 4, 3, 4, 3, 4, 4, 3, 3, 4, 3, 4, 3, 4, 4, 3, 3, 4, 3, 4, 3, 3, 3, 3, 3, 4, 3, 4, 4, 3, 4, 3, 4, 4, 3, 3, 4, 3, 3, 4, 3, 4, 4, 4, 4, 3, 3, 4, 3, 4, 4, 4, 4, 4, 4, 3, 4, 3, 3, 4, 3, 3, 3, 3, 3, 4, 4, 3, 3, 3, 4]",11.904805809259415,60.144927978515625,0.32300542215336947,"[3, 3, 4, 3, 4, 4, 4, 3, 3, 3, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 3, 3, 3, 4, 4, 5, 3]","[3, 3, 4, 3, 4, 3, 4, 4, 3, 3, 3, 3, 4, 4, 4, 4, 3, 4, 3, 3, 3, 3, 3, 4, 4, 4, 3]",10.99258328974247,70.37036895751953,0.49295774647887325,"[3, 3, 3, 3, 3, 3, 3, 4, 3, 2, 4, 3, 4, 3, 4, 3, 3, 4, 3, 3, 1, 3, 4, 3, 4, 3, 3]","[3, 3, 4, 3, 4, 3, 4, 4, 3, 3, 3, 3, 4, 4, 4, 4, 3, 4, 3, 3, 3, 3, 3, 4, 4, 4, 3]",14.7880277633667,59.25925827026367,0.3152173913043478,"[3, 3, 4, 3, 4, 4, 4, 3, 3, 3, 4, 4, 5, 4, 5, 4, 4, 5, 3, 4, 3, 3, 3, 4, 4, 5, 3]","[4, 4, 4, 3, 4, 4, 3, 4, 3, 4, 3, 4, 3, 3, 3, 2, 4, 4, 2, 3, 3, 4, 3, 3, 4, 4, 4]","[4, 3, 3, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 3, 4, 4, 4, 4, 4, 4, 3, 4, 4]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[3, 4, 3, 3, 4, 3, 4, 4, 3, 3, 3, 3, 4, 4, 4, 4, 3, 4, 4, 3, 3, 3, 4, 4, 4, 4, 4]","[2, 2, 3, 2, 3, 3, 3, 3, 2, 2, 3, 3, 3, 2, 3, 3, 3, 3, 2, 2, 2, 2, 3, 3, 3, 3, 3]","[3, 4, 3, 4, 3, 3, 3, 3, 3, 4, 4, 4, 3, 3, 3, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 3, 4]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,44.44444444444444,25.925925925925924,51.85185185185185,100.0,0.2780748663101603,0.08280254777070073,-0.017391304347825987,1.0,"[3, 4, 3, 3, 3, 3, 4, 4, 3, 2, 4, 4, 4, 4, 4, 3, 4, 4, 3, 3, 1, 3, 4, 4, 4, 3, 3]","[2, 3, 2, 2, 2, 2, 3, 3, 3, 2, 3, 3, 3, 2, 3, 2, 2, 3, 2, 2, 2, 2, 3, 3, 3, 2, 3]","[2, 2, 2, 2, 3, 2, 2, 3, 2, 2, 3, 2, 3, 2, 3, 2, 2, 3, 2, 2, 2, 2, 3, 2, 3, 2, 3]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[3, 4, 3, 3, 4, 3, 4, 4, 3, 3, 3, 3, 4, 4, 4, 4, 3, 4, 4, 3, 3, 3, 4, 4, 4, 4, 4]","[2, 2, 3, 2, 3, 3, 3, 3, 2, 2, 3, 3, 3, 2, 3, 3, 3, 3, 2, 2, 2, 2, 3, 3, 3, 3, 3]","[3, 4, 3, 4, 3, 3, 3, 3, 3, 4, 4, 4, 3, 3, 3, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 3, 4]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,62.96296296296296,70.37037037037037,14.814814814814813,100.0,0.40609137055837563,0.4130434782608696,0.0,1.0
2,0.35105660557746887,6.75256572663784,48.48484802246094,0.30442902881536826,,,9.88763764500618,57.246376037597656,0.31137724550898194,,,8.96915028989315,62.96296310424805,0.35096153846153855,,,12.84542265534401,51.85185241699219,0.2677966101694915,,,,,,,,,0,51.85185185185185,33.33333333333333,51.85185185185185,100.0,0.34392523364485983,0.07604562737642584,-0.017391304347825987,1.0,,,,,,,,,0,62.96296296296296,59.25925925925925,14.814814814814813,100.0,0.41983471074380163,0.19946091644204855,0.0,1.0
3,0.35196924209594727,6.766225963830948,48.48484802246094,0.30442902881536826,,,9.884524762630463,56.5217399597168,0.3418928833455612,,,8.950200617313385,62.96296310424805,0.35096153846153855,,,12.848712086677551,51.85185241699219,0.2677966101694915,,,,,,,,,0,51.85185185185185,33.33333333333333,48.148148148148145,100.0,0.34392523364485983,0.07604562737642584,-0.05586592178770955,1.0,,,,,,,,,0,62.96296296296296,59.25925925925925,14.814814814814813,100.0,0.41983471074380163,0.19946091644204855,0.013157894736842035,1.0
4,0.3446730375289917,6.471266582608223,48.48484802246094,0.30442902881536826,,,9.79422390460968,61.59420394897461,0.3453846153846154,,,8.929296553134918,70.37036895751953,0.49295774647887325,,,12.77170267701149,59.25925827026367,0.3152173913043478,,,,,,,,,0,51.85185185185185,25.925925925925924,55.55555555555556,100.0,0.34392523364485983,0.08280254777070073,-0.05882352941176472,1.0,,,,,,,,,0,62.96296296296296,70.37037037037037,11.11111111111111,100.0,0.41983471074380163,0.4130434782608696,0.0,1.0
5,0.35470137000083923,6.543961137533188,48.48484802246094,0.3025682182985553,,,9.85329107940197,56.5217399597168,0.3418928833455612,,,8.903328731656075,70.37036895751953,0.48076923076923084,,,12.801167577505112,51.85185241699219,0.2677966101694915,,,,,,,,,0,59.25925925925925,25.925925925925924,55.55555555555556,100.0,0.4165029469548134,0.12121212121212122,-0.05882352941176472,1.0,,,,,,,,,0,70.37037037037037,66.66666666666666,11.11111111111111,100.0,0.5201938610662359,0.3414634146341464,0.0,1.0
6,0.31626686453819275,6.54008886218071,48.48484802246094,0.3025682182985553,,,9.843948677182198,56.5217399597168,0.3418928833455612,,,8.903503060340881,70.37036895751953,0.48076923076923084,,,12.800477713346481,51.85185241699219,0.2677966101694915,,,,,,,,,0,59.25925925925925,25.925925925925924,55.55555555555556,100.0,0.4165029469548134,0.12121212121212122,-0.05882352941176472,1.0,,,,,,,,,0,70.37037037037037,66.66666666666666,11.11111111111111,100.0,0.5201938610662359,0.3414634146341464,0.0,1.0
7,0.3426083028316498,6.537544414401054,48.48484802246094,0.3025682182985553,,,9.833355888724327,56.5217399597168,0.3418928833455612,,,8.905011594295502,70.37036895751953,0.48076923076923084,,,12.800703018903732,51.85185241699219,0.2677966101694915,,,,,,,,,0,59.25925925925925,25.925925925925924,55.55555555555556,100.0,0.4165029469548134,0.12121212121212122,-0.05882352941176472,1.0,,,,,,,,,0,70.37037037037037,66.66666666666666,11.11111111111111,100.0,0.5201938610662359,0.3414634146341464,0.0,1.0
8,0.34015390276908875,6.5358149111270905,48.48484802246094,0.3025682182985553,,,9.82195782661438,56.5217399597168,0.3418928833455612,,,8.907612785696983,70.37036895751953,0.48076923076923084,,,12.801329255104065,51.85185241699219,0.2677966101694915,,,,,,,,,0,59.25925925925925,25.925925925925924,55.55555555555556,100.0,0.4165029469548134,0.12121212121212122,-0.05882352941176472,1.0,,,,,,,,,0,70.37037037037037,66.66666666666666,11.11111111111111,100.0,0.5201938610662359,0.3414634146341464,0.0,1.0
9,0.3340168297290802,6.534366130828857,48.48484802246094,0.3025682182985553,,,9.807869121432304,56.5217399597168,0.3418928833455612,,,8.906546756625175,70.37036895751953,0.48076923076923084,,,12.800363510847092,51.85185241699219,0.2677966101694915,,,,,,,,,0,59.25925925925925,25.925925925925924,55.55555555555556,100.0,0.4165029469548134,0.12121212121212122,-0.05882352941176472,1.0,,,,,,,,,0,70.37037037037037,66.66666666666666,11.11111111111111,100.0,0.5201938610662359,0.3414634146341464,0.0,1.0
