epoca,loss_train,loss_validation,validation_acc,validation_qwk,y_0,y_hat_0,loss_test-0,test-0_acc,test-0_qwk
10,0.12048446387052536,37.04515101015568,59.84848403930664,0.37639140564328244,,,35.63902434706688,68.840576171875,0.4585876198779425
11,0.1599040925502777,37.40281331539154,59.09090805053711,0.3926905132192846,,,35.61618512123823,71.73912811279297,0.5064377682403434
12,0.09668008238077164,38.15581497550011,59.84848403930664,0.41486519310177317,,,36.62885758280754,70.28985595703125,0.4987426655490361
13,0.08152848482131958,38.11923824995756,60.60606002807617,0.4642857142857143,"[3, 4, 4, 4, 3, 3, 3, 4, 3, 3, 3, 3, 3, 4, 4, 3, 3, 3, 4, 3, 3, 4, 2, 3, 4, 3, 3, 4, 3, 3, 2, 3, 3, 3, 4, 4, 4, 3, 4, 3, 3, 3, 4, 4, 2, 3, 4, 4, 3, 2, 3, 5, 4, 4, 4, 3, 3, 3, 3, 3, 2, 3, 3, 4, 3, 3, 3, 3, 5, 3, 4, 3, 4, 4, 3, 3, 3, 3, 3, 3, 4, 4, 3, 4, 5, 4, 4, 3, 3, 3, 4, 2, 3, 3, 3, 3, 2, 4, 3, 5, 3, 2, 3, 0, 3, 3, 4, 1, 4, 3, 4, 4, 3, 3, 4, 3, 3, 5, 4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 4, 4, 2, 3, 4, 3, 3, 3, 4]","[3, 4, 3, 5, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 5, 3, 3, 3, 4, 4, 3, 3, 3, 5, 3, 3, 3, 4, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 4, 4, 3, 3, 5, 3, 4, 3, 3, 3, 4, 3, 4, 3, 4, 3, 3, 4, 3, 5, 3, 3, 3, 3, 3, 3, 5, 3, 4, 3, 4, 4, 3, 3, 5, 3, 3, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3]",36.96089565753937,65.94203186035156,0.530942334739803
14,0.0934131070971489,38.15589160658419,58.33333206176758,0.39773442416614213,,,38.46440649963915,63.043479919433594,0.5017470300489169
15,0.058429986238479614,38.223895601928234,59.09090805053711,0.39442847667477343,,,38.9203994050622,64.49275207519531,0.5147679324894514
16,0.05882906913757324,39.13380653783679,60.60606002807617,0.4671052631578947,"[3, 4, 4, 4, 3, 3, 3, 4, 3, 3, 3, 3, 3, 4, 4, 3, 3, 3, 4, 3, 3, 4, 2, 3, 4, 3, 3, 4, 3, 3, 2, 3, 3, 3, 4, 4, 4, 3, 4, 3, 3, 3, 4, 4, 2, 3, 4, 4, 3, 2, 3, 5, 4, 4, 4, 3, 3, 3, 3, 3, 2, 3, 3, 4, 3, 3, 3, 3, 5, 3, 4, 3, 4, 4, 3, 3, 3, 3, 3, 3, 4, 4, 3, 4, 5, 4, 4, 3, 3, 3, 4, 2, 3, 3, 3, 3, 2, 4, 3, 5, 3, 2, 3, 0, 3, 3, 4, 1, 4, 3, 4, 4, 3, 3, 4, 3, 3, 5, 4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 4, 4, 2, 3, 4, 3, 3, 3, 4]","[3, 4, 3, 5, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 3, 3, 4, 4, 3, 3, 3, 5, 3, 3, 3, 4, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 4, 3, 3, 5, 3, 4, 3, 3, 3, 4, 3, 4, 3, 3, 3, 3, 4, 3, 5, 3, 3, 3, 3, 3, 3, 5, 3, 3, 3, 4, 4, 3, 3, 5, 3, 3, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3]",39.722914051264524,64.49275207519531,0.5085470085470085
17,0.07134325802326202,39.987315222620964,61.3636360168457,0.455033824114604,,,40.543342761695385,63.043479919433594,0.49539985845718326
18,0.04519267752766609,40.98849958740175,60.60606002807617,0.5405606088732133,"[3, 4, 4, 4, 3, 3, 3, 4, 3, 3, 3, 3, 3, 4, 4, 3, 3, 3, 4, 3, 3, 4, 2, 3, 4, 3, 3, 4, 3, 3, 2, 3, 3, 3, 4, 4, 4, 3, 4, 3, 3, 3, 4, 4, 2, 3, 4, 4, 3, 2, 3, 5, 4, 4, 4, 3, 3, 3, 3, 3, 2, 3, 3, 4, 3, 3, 3, 3, 5, 3, 4, 3, 4, 4, 3, 3, 3, 3, 3, 3, 4, 4, 3, 4, 5, 4, 4, 3, 3, 3, 4, 2, 3, 3, 3, 3, 2, 4, 3, 5, 3, 2, 3, 0, 3, 3, 4, 1, 4, 3, 4, 4, 3, 3, 4, 3, 3, 5, 4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 4, 4, 2, 3, 4, 3, 3, 3, 4]","[4, 4, 3, 5, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 5, 3, 3, 3, 5, 3, 3, 3, 4, 4, 3, 3, 3, 5, 3, 3, 3, 4, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 4, 3, 3, 5, 3, 4, 3, 3, 3, 4, 3, 5, 4, 3, 3, 3, 5, 3, 5, 3, 3, 3, 3, 3, 4, 5, 3, 5, 3, 4, 4, 3, 3, 5, 3, 3, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3]",40.929790645837784,60.869564056396484,0.4925373134328358
19,0.05595773831009865,40.46424082480371,61.3636360168457,0.5287462908011868,,,40.95632697455585,63.043479919433594,0.5318450426789232
20,0.07037555426359177,40.985951041802764,61.3636360168457,0.47052000773245706,,,42.6582885235548,61.59420394897461,0.5080213903743314
21,0.0475444495677948,40.349078342318535,59.09090805053711,0.5491483321504613,"[3, 4, 4, 4, 3, 3, 3, 4, 3, 3, 3, 3, 3, 4, 4, 3, 3, 3, 4, 3, 3, 4, 2, 3, 4, 3, 3, 4, 3, 3, 2, 3, 3, 3, 4, 4, 4, 3, 4, 3, 3, 3, 4, 4, 2, 3, 4, 4, 3, 2, 3, 5, 4, 4, 4, 3, 3, 3, 3, 3, 2, 3, 3, 4, 3, 3, 3, 3, 5, 3, 4, 3, 4, 4, 3, 3, 3, 3, 3, 3, 4, 4, 3, 4, 5, 4, 4, 3, 3, 3, 4, 2, 3, 3, 3, 3, 2, 4, 3, 5, 3, 2, 3, 0, 3, 3, 4, 1, 4, 3, 4, 4, 3, 3, 4, 3, 3, 5, 4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 4, 4, 2, 3, 4, 3, 3, 3, 4]","[3, 4, 3, 5, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 4, 3, 3, 5, 3, 3, 3, 4, 4, 3, 3, 3, 5, 3, 3, 3, 4, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 4, 3, 3, 5, 3, 5, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 3, 3, 3, 3, 3, 5, 3, 5, 3, 4, 4, 3, 3, 5, 3, 3, 5, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3]",41.28400031849742,65.94203186035156,0.562048588312541
22,0.029324427247047424,39.827124709263444,59.09090805053711,0.5387547649301144,,,39.35693857818842,65.94203186035156,0.562048588312541
23,0.031187960878014565,40.307077904231846,59.09090805053711,0.5387547649301144,,,40.1371113313362,62.31884002685547,0.5103225806451612
24,0.036783333867788315,40.935855253599584,57.57575607299805,0.48990725586470274,,,39.98964116256684,61.59420394897461,0.5012391573729864
25,0.027548762038350105,40.80986737459898,58.33333206176758,0.476477024070022,,,37.33171650208533,62.31884002685547,0.5131494547787043
26,0.06593478471040726,45.37096009217203,52.272727966308594,0.4292560950197958,,,36.172596303746104,68.1159439086914,0.5450204638472034
27,0.02814905159175396,44.53634958900511,56.06060791015625,0.456043956043956,,,35.566156551241875,69.56521606445312,0.5376884422110553
28,0.029489224776625633,47.19744058325887,56.06060791015625,0.4687354176388242,,,37.19995414838195,63.76811599731445,0.4945054945054944
29,0.0577126145362854,44.47976960428059,54.54545593261719,0.4539734327662549,,,37.45537254959345,65.94203186035156,0.5361613351877608
30,0.027237169444561005,44.68813724629581,55.30303192138672,0.42577092511013215,,,37.3258214071393,65.94203186035156,0.5361613351877608
31,0.05885082483291626,45.822932455688715,56.06060791015625,0.45251262322673724,,,37.554179014638066,65.94203186035156,0.5361613351877608
32,0.02402033843100071,47.61305621638894,55.30303192138672,0.3910301331464612,,,38.148247750476,67.39130401611328,0.5343456254519161
33,0.04929254576563835,46.732177436351776,55.30303192138672,0.4214697406340058,,,37.639188054949045,68.840576171875,0.5480349344978166
34,0.03869180008769035,45.52257639542222,56.06060791015625,0.40846080305927346,,,37.68114023283124,68.840576171875,0.5570613409415122
35,0.038449306041002274,46.455065213143826,53.787879943847656,0.39497510185604345,,,37.7979719825089,70.28985595703125,0.5761871013465627
36,0.026635413989424706,46.08698652870953,56.06060791015625,0.4063324538258576,,,37.2097375523299,71.73912811279297,0.554953560371517
37,0.04173871502280235,46.19575419090688,56.818180084228516,0.4359716013673416,,,37.128417905420065,71.73912811279297,0.554953560371517
38,0.07229205220937729,46.97759481519461,58.33333206176758,0.4526066350710901,,,37.52351679652929,71.73912811279297,0.554953560371517
39,0.03193054720759392,46.46839967183769,57.57575607299805,0.42090099528548974,,,38.365394016727805,71.01449584960938,0.5295454545454545
40,0.04013841226696968,46.92603185214102,57.57575607299805,0.4224137931034483,,,38.46552415564656,69.56521606445312,0.48766905330151156
41,0.022876881062984467,47.0429205019027,57.57575607299805,0.4536693847294292,,,38.24929278716445,74.63768005371094,0.6046337817638266
