epoca,loss_train,concodancia_train,loss_validation,validation_acc,validation_qwk,y_0,y_hat_0,loss_test-0,test-0_acc,test-0_qwk
11,0.528706967830658,0.126,44.66110901534557,48.48484802246094,0.28739693757361606,,,53.81763065606356,37.68115997314453,0.27774979009235934
12,0.46222639083862305,0.118,45.06737557053566,47.727272033691406,0.2840481565086531,,,53.66917108744383,37.68115997314453,0.2551372677954957
13,0.5513361096382141,0.128,45.58222180604935,47.727272033691406,0.26347068145800323,,,55.466439954936504,36.23188400268555,0.29292133060066217
14,0.46375223994255066,0.146,46.24544098973274,46.212120056152344,0.29357798165137616,,,55.20764195919037,36.23188400268555,0.29151014274981213
15,0.42514753341674805,0.154,47.72351110354066,47.727272033691406,0.21519475510991126,,,56.567218989133835,36.23188400268555,0.2977923907937998
16,0.4482744634151459,0.146,47.517657555639744,50.0,0.2699306191909936,,,58.57879148796201,34.78260803222656,0.24784853700516352
17,0.40957406163215637,0.152,47.38162309676409,48.48484802246094,0.28596735416930286,,,58.84913205727935,36.956520080566406,0.3117119854169831
18,0.5533850789070129,0.164,48.51649966835976,43.93939208984375,0.19430740037950656,,,60.74612054601312,33.33333206176758,0.27360961331073796
19,0.4429132640361786,0.158,48.937547367066145,43.93939208984375,0.16947008979385336,,,61.00812838599086,34.78260803222656,0.2928047448103638
20,0.4787221848964691,0.168,49.00607223622501,48.48484802246094,0.24421105909148433,,,61.52598075196147,36.23188400268555,0.31285429753332317
21,0.3874245584011078,0.166,47.26161153614521,47.727272033691406,0.2984693877551021,,,59.494552213698626,36.956520080566406,0.3756649843131906
22,0.3553679287433624,0.17,47.28922551497817,48.48484802246094,0.3052198828952286,,,62.53574377298355,34.0579719543457,0.25020073871848403
