epoca,loss_train,loss_validation,validation_acc,validation_qwk,y_0,y_hat_0,loss_test-0,test-0_acc,test-0_qwk
10,0.22869013249874115,41.135485142469406,53.030303955078125,0.318513603185136,,,37.23887422680855,64.49275207519531,0.40639082343301924
11,0.1847405880689621,41.27903812378645,53.787879943847656,0.3519872391333244,,,37.12602008879185,61.59420394897461,0.3892191835116925
12,0.1916571706533432,41.37909320741892,53.030303955078125,0.3430851063829786,,,37.41124337166548,62.31884002685547,0.40047393364928907
13,0.16380904614925385,41.65667870640755,53.787879943847656,0.3263353707148552,,,37.45809546858072,62.31884002685547,0.39618138424821003
14,0.20410732924938202,42.22170013934374,51.51515197753906,0.3203883495145632,,,37.84901237115264,61.59420394897461,0.3821949347659248
15,0.1650679111480713,42.553537372499704,50.75757598876953,0.39834476750517256,"[3, 4, 4, 4, 3, 3, 3, 4, 3, 3, 3, 3, 3, 4, 4, 3, 3, 3, 4, 3, 3, 4, 2, 3, 4, 3, 3, 4, 3, 3, 2, 3, 3, 3, 4, 4, 4, 3, 4, 3, 3, 3, 4, 4, 2, 3, 4, 4, 3, 2, 3, 5, 4, 4, 4, 3, 3, 3, 3, 3, 2, 3, 3, 4, 3, 3, 3, 3, 5, 3, 4, 3, 4, 4, 3, 3, 3, 3, 3, 3, 4, 4, 3, 4, 5, 4, 4, 3, 3, 3, 4, 2, 3, 3, 3, 3, 2, 4, 3, 5, 3, 2, 3, 0, 3, 3, 4, 1, 4, 3, 4, 4, 3, 3, 4, 3, 3, 5, 4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 4, 4, 2, 3, 4, 3, 3, 3, 4]","[3, 4, 3, 4, 3, 3, 3, 4, 3, 4, 3, 3, 3, 4, 4, 4, 2, 2, 4, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 4, 3, 4, 3, 4, 3, 3, 5, 3, 2, 3, 4, 4, 2, 3, 4, 4, 3, 3, 4, 3, 3, 3, 3, 3, 3, 4, 3, 3, 4, 2, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 5, 3, 3, 4, 4, 4, 3, 3, 3, 3, 2, 4, 3, 4, 5, 3, 4, 3, 4, 4, 2, 3, 3, 3, 3, 3, 3, 4, 3, 3, 5, 2, 3, 4, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 4, 3, 3, 2, 4, 3, 3, 3, 3, 3, 3, 3]",38.48620046675205,59.4202880859375,0.40300546448087426
16,0.2212189882993698,43.63033093139529,52.272727966308594,0.3649170643035674,,,38.503960859030485,59.4202880859375,0.38385321100917424
17,0.13944807648658752,44.053651835769415,51.51515197753906,0.3537414965986394,,,39.288329653441906,57.246376037597656,0.4109931292941911
18,0.10833447426557541,44.385760717093945,53.787879943847656,0.3627450980392155,,,39.871663466095924,55.79710006713867,0.40460210930009577
19,0.17996399104595184,44.86250201612711,47.727272033691406,0.3776330907698199,,,40.26283859834075,54.34782791137695,0.3938406870002962
