epoca,loss_train,concodancia_train,loss_validation,validation_acc,validation_qwk,y_0,y_hat_0,loss_test-0,test-0_acc,test-0_qwk,y_1,y_hat_1,loss_test-1,test-1_acc,test-1_qwk,y_2,y_hat_2,loss_test-2,test-2_acc,test-2_qwk,y_3_syntax,y_3_mistake,y_hat_3_syntax,y_hat_3_mistake,loss_test-3,test-3_acc_syntax,test-3_acc_mistakes,test-3_qwk_syntax,test-3_qwk_mistakes,y_4_syntax,y_4_mistake,y_hat_4_syntax,y_hat_4_mistake,loss_test-4,test-4_acc_syntax,test-4_acc_mistakes,test-4_qwk_syntax,test-4_qwk_mistakes
19,0.07078098505735397,0.37,0.9200936555862427,55.30303192138672,0.47424705368834574,,,0.6522133946418762,75.36231994628906,0.6568586821384168,,,0.27752959728240967,55.55555725097656,0.4840764331210191,,,0.1954125463962555,70.37036895751953,0.4461538461538461,,,,,0,48.148148148148145,59.25925925925925,0.5173501577287066,0.14842300556586263,,,,,0,22.22222222222222,74.07407407407408,0.26497277676951003,0.31768953068592054
20,0.07107820361852646,0.366,0.9229938983917236,55.30303192138672,0.49316221333894383,"[3, 4, 3, 4, 3, 4, 3, 4, 3, 3, 3, 3, 4, 4, 4, 4, 3, 3, 5, 3, 3, 4, 2, 3, 4, 4, 2, 3, 3, 3, 3, 3, 3, 3, 5, 3, 4, 4, 4, 4, 3, 3, 4, 5, 3, 3, 3, 4, 3, 3, 3, 4, 5, 3, 4, 4, 3, 3, 4, 3, 2, 3, 3, 4, 4, 5, 3, 3, 4, 4, 4, 3, 3, 4, 3, 4, 4, 3, 3, 3, 4, 4, 3, 3, 5, 4, 5, 2, 3, 2, 3, 3, 4, 3, 4, 4, 2, 4, 3, 4, 4, 2, 4, 0, 3, 2, 4, 2, 4, 3, 5, 4, 3, 3, 4, 3, 4, 4, 4, 3, 3, 3, 4, 4, 3, 3, 5, 3, 3, 4, 4, 3, 3, 5, 2, 4, 3, 3]","[3, 4, 4, 4, 3, 4, 4, 4, 3, 3, 3, 4, 5, 4, 4, 4, 3, 3, 4, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 5, 3, 4, 4, 3, 3, 3, 4, 4, 3, 3, 4, 4, 3, 3, 4, 3, 3, 4, 3, 2, 3, 3, 3, 5, 5, 4, 3, 5, 3, 4, 3, 3, 4, 3, 4, 4, 3, 3, 3, 4, 4, 3, 3, 5, 4, 5, 3, 3, 3, 4, 3, 4, 3, 4, 3, 2, 4, 3, 4, 4, 2, 4, 3, 3, 3, 4, 2, 4, 3, 4, 4, 3, 3, 4, 3, 4, 5, 4, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 4, 3, 4, 3, 3]",0.6520177572965622,75.36231994628906,0.6671356783919599,"[4, 2, 3, 3, 4, 3, 4, 4, 4, 4, 4, 5, 4, 4, 4, 4, 4, 4, 4, 5, 3, 3, 3, 2, 5, 4, 3]","[3, 3, 3, 3, 4, 2, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 5, 4, 4]",0.27625706791877747,59.25925827026367,0.557377049180328,"[3, 3, 4, 3, 3, 3, 4, 4, 4, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 3, 4]","[3, 3, 3, 3, 4, 2, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 5, 4, 4]",0.19640658795833588,66.66666412353516,0.43356643356643354,"[3, 2, 3, 2, 3, 2, 3, 4, 4, 4, 3, 4, 4, 4, 3, 4, 3, 4, 3, 4, 2, 3, 3, 3, 4, 3, 3]","[2, 0, 1, 1, 2, 1, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 1, 1, 0, 3, 2, 1]","[2, 2, 2, 2, 4, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 4]","[2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2]",0,48.148148148148145,62.96296296296296,0.5173501577287066,0.2551724137931034,"[2, 2, 3, 2, 2, 2, 3, 3, 3, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 2, 3]","[1, 1, 2, 1, 1, 1, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2]","[2, 2, 2, 2, 4, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 4]","[2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2]",0,22.22222222222222,70.37037037037037,0.26497277676951003,0.3121019108280255
21,0.06156650558114052,0.374,0.9294306039810181,55.30303192138672,0.49644648829431437,"[3, 4, 3, 4, 3, 4, 3, 4, 3, 3, 3, 3, 4, 4, 4, 4, 3, 3, 5, 3, 3, 4, 2, 3, 4, 4, 2, 3, 3, 3, 3, 3, 3, 3, 5, 3, 4, 4, 4, 4, 3, 3, 4, 5, 3, 3, 3, 4, 3, 3, 3, 4, 5, 3, 4, 4, 3, 3, 4, 3, 2, 3, 3, 4, 4, 5, 3, 3, 4, 4, 4, 3, 3, 4, 3, 4, 4, 3, 3, 3, 4, 4, 3, 3, 5, 4, 5, 2, 3, 2, 3, 3, 4, 3, 4, 4, 2, 4, 3, 4, 4, 2, 4, 0, 3, 2, 4, 2, 4, 3, 5, 4, 3, 3, 4, 3, 4, 4, 4, 3, 3, 3, 4, 4, 3, 3, 5, 3, 3, 4, 4, 3, 3, 5, 2, 4, 3, 3]","[3, 4, 4, 4, 3, 4, 4, 4, 3, 3, 3, 4, 5, 4, 4, 4, 3, 3, 4, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 5, 3, 4, 4, 3, 3, 3, 4, 4, 3, 3, 4, 4, 3, 3, 4, 3, 3, 4, 3, 2, 3, 3, 3, 5, 5, 4, 3, 5, 3, 4, 3, 3, 4, 3, 4, 4, 3, 3, 3, 4, 4, 3, 3, 5, 4, 5, 3, 3, 3, 4, 3, 4, 3, 4, 3, 2, 4, 3, 4, 4, 2, 4, 3, 3, 3, 4, 2, 4, 3, 4, 4, 3, 3, 4, 3, 4, 5, 4, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 4, 3, 4, 3, 3]",0.6525906920433044,75.36231994628906,0.6671356783919599,"[4, 2, 3, 3, 4, 3, 4, 4, 4, 4, 4, 5, 4, 4, 4, 4, 4, 4, 4, 5, 3, 3, 3, 2, 5, 4, 3]","[3, 3, 3, 3, 4, 2, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 5, 4, 4]",0.27535581588745117,59.25925827026367,0.557377049180328,"[3, 3, 4, 3, 3, 3, 4, 4, 4, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 3, 4]","[3, 3, 3, 3, 4, 2, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 5, 4, 4]",0.19392266869544983,66.66666412353516,0.43356643356643354,"[3, 2, 3, 2, 3, 2, 3, 4, 4, 4, 3, 4, 4, 4, 3, 4, 3, 4, 3, 4, 2, 3, 3, 3, 4, 3, 3]","[2, 0, 1, 1, 2, 1, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 1, 1, 0, 3, 2, 1]","[2, 2, 2, 2, 4, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 4]","[2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2]",0,48.148148148148145,62.96296296296296,0.5173501577287066,0.2551724137931034,"[2, 2, 3, 2, 2, 2, 3, 3, 3, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 2, 3]","[1, 1, 2, 1, 1, 1, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2]","[2, 2, 2, 2, 4, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 4]","[2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2]",0,22.22222222222222,70.37037037037037,0.26497277676951003,0.3121019108280255
22,0.06058773025870323,0.368,0.9413003623485565,54.54545593261719,0.47651421508034597,,,0.6582188159227371,76.81159210205078,0.6817087845968712,,,0.2743816673755646,59.25925827026367,0.557377049180328,,,0.19286605715751648,66.66666412353516,0.43356643356643354,,,,,0,48.148148148148145,62.96296296296296,0.5173501577287066,0.2551724137931034,,,,,0,22.22222222222222,70.37037037037037,0.26497277676951003,0.3121019108280255
23,0.06010490655899048,0.358,0.9391442835330963,54.54545593261719,0.4798362333674514,,,0.6532982140779495,75.36231994628906,0.6671356783919599,,,0.2756858766078949,59.25925827026367,0.557377049180328,,,0.1954670399427414,66.66666412353516,0.43356643356643354,,,,,0,48.148148148148145,62.96296296296296,0.5173501577287066,0.2551724137931034,,,,,0,22.22222222222222,70.37037037037037,0.26497277676951003,0.3121019108280255
24,0.06231299415230751,0.374,0.9604814350605011,54.54545593261719,0.47651421508034597,,,0.660321444272995,75.36231994628906,0.6671356783919599,,,0.2781623899936676,59.25925827026367,0.557377049180328,,,0.19298186898231506,66.66666412353516,0.43356643356643354,,,,,0,48.148148148148145,62.96296296296296,0.5173501577287066,0.2551724137931034,,,,,0,22.22222222222222,70.37037037037037,0.26497277676951003,0.3121019108280255
25,0.055104851722717285,0.366,0.9747954308986664,55.30303192138672,0.4771359807460891,,,0.6604448854923248,73.91304016113281,0.6633489461358313,,,0.2777794599533081,59.25925827026367,0.557377049180328,,,0.19575713574886322,66.66666412353516,0.43356643356643354,,,,,0,48.148148148148145,62.96296296296296,0.5173501577287066,0.2551724137931034,,,,,0,22.22222222222222,70.37037037037037,0.26497277676951003,0.3121019108280255
26,0.049327537417411804,0.374,0.9682676196098328,54.54545593261719,0.47651421508034597,,,0.6597988605499268,73.91304016113281,0.6540312876052948,,,0.2778824269771576,59.25925827026367,0.557377049180328,,,0.1925356537103653,66.66666412353516,0.43356643356643354,,,,,0,48.148148148148145,62.96296296296296,0.5173501577287066,0.2551724137931034,,,,,0,22.22222222222222,70.37037037037037,0.26497277676951003,0.3121019108280255
27,0.06099658086895943,0.376,0.975274384021759,54.54545593261719,0.47651421508034597,,,0.6618887931108475,75.36231994628906,0.6576390324581352,,,0.281126469373703,59.25925827026367,0.557377049180328,,,0.18865638971328735,66.66666412353516,0.43356643356643354,,,,,0,48.148148148148145,62.96296296296296,0.5173501577287066,0.2551724137931034,,,,,0,22.22222222222222,70.37037037037037,0.26497277676951003,0.3121019108280255
28,0.05214814841747284,0.372,0.9906106293201447,56.06060791015625,0.48167539267015713,,,0.6679615825414658,72.4637680053711,0.6604844814534443,,,0.2779713571071625,55.55555725097656,0.5462184873949578,,,0.19447839260101318,62.96296310424805,0.423076923076923,,,,,0,48.148148148148145,59.25925925925925,0.5173501577287066,0.26086956521739135,,,,,0,22.22222222222222,66.66666666666666,0.26497277676951003,0.3076923076923077
